1371484801000,69,68,16,4,12,Family,Series
1371574801000,68,61,10,25,1,Family,Series
1371664801000,65,57,20,5,10,Family,Series
1371754801000,66,67,1,10,15,Family,Series
1371844801000,67,72,14,29,9,Family,Series
1371934801000,69,70,9,7,4,Family,Series
1372024801000,68,59,17,24,17,Family,Series
1372114801000,66,76,15,16,19,Family,Series
1372119199000,69,66,4,13,9,Family,Series
1372209199000,69,59,7,15,2,Family,Series
1372299199000,70,67,9,8,17,Family,Series
1372389199000,66,59,20,27,20,Family,Series
1372479199000,65,70,13,5,20,Family,Series
1372569199000,67,61,10,20,9,Family,Series
1370067199000,69,64,9,28,7,Family,Series
1370157199000,67,71,15,2,7,Family,Series
1370247199000,70,61,4,5,20,Family,Series
1370337199000,65,56,1,6,5,Family,Series
1370427199000,65,77,20,15,19,Family,Series
1370517199000,65,66,8,20,18,Family,Series
1370607199000,67,60,20,10,4,Family,Series
1370697199000,68,67,7,18,17,Family,Series
1370787199000,68,80,5,9,7,Family,Series
1370877199000,68,57,2,1,17,Family,Series
1370967199000,67,59,19,29,3,Family,Series
1371057199000,67,65,20,9,1,Family,Series
1371147199000,69,77,1,18,4,Family,Series
1371237199000,69,56,3,25,7,Family,Series
1371327199000,67,66,8,18,1,Family,Series
1371417199000,69,64,20,27,5,Family,Series
1371507199000,70,77,14,16,1,Family,Series
1371597199000,66,68,20,30,1,Family,Series
1371602631000,70,66,16,10,2,Family,Series
1371692631000,68,60,16,24,11,Family,Series
1371782631000,65,66,16,25,16,Family,Series
1371872631000,67,79,18,13,17,Family,Series
1371962631000,68,63,2,10,19,Family,Series
1372052631000,66,63,14,22,8,Family,Series
1372142631000,67,78,5,12,16,Family,Series
1372232631000,67,78,17,15,4,Family,Series
1372322631000,66,59,20,19,17,Family,Series
1372412631000,69,63,2,25,11,Family,Series
1372502631000,67,61,3,19,6,Family,Series
1372592631000,70,67,2,27,20,Family,Series
1370090631000,70,59,9,12,3,Family,Series
1370180631000,70,76,5,21,19,Family,Series
1370270631000,70,71,19,27,11,Family,Series
1370360631000,69,78,15,16,20,Family,Series
1370450631000,69,69,19,15,12,Family,Series
1370540631000,67,71,9,2,20,Family,Series
1370630631000,65,71,18,25,18,Family,Series
1370720631000,70,71,19,15,20,Family,Series
1370810631000,66,57,14,15,1,Family,Series
1370900631000,69,80,15,16,10,Family,Series
1370990631000,65,78,8,2,9,Family,Series
1371080631000,70,66,16,2,5,Family,Series
1371082400000,65,77,1,9,9,Family,Series
1371172400000,69,67,19,26,15,Family,Series
1371262400000,69,58,6,28,16,Family,Series
1371352400000,69,80,17,22,5,Family,Series
1371442400000,66,60,13,1,2,Family,Series
1371532400000,66,55,19,10,6,Family,Series
1371622400000,69,74,19,18,10,Family,Series
1371712400000,65,64,2,10,14,Family,Series
1371802400000,70,62,19,26,14,Family,Series
1371892400000,70,77,13,17,6,Family,Series
1371982400000,65,61,1,1,12,Family,Series
1372072400000,69,60,1,12,5,Family,Series
1372162400000,69,62,1,3,1,Family,Series
1372252400000,66,63,7,21,15,Family,Series
1372342400000,70,60,10,23,4,Family,Series
1372432400000,65,61,8,10,18,Family,Series
1372522400000,67,80,12,8,12,Family,Series
1372612400000,68,57,1,7,8,Family,Series
1370110400000,66,73,9,5,8,Family,Series
1370200400000,65,60,11,29,10,Family,Series
1370290400000,69,67,2,2,11,Family,Series
1370380400000,66,72,7,1,12,Family,Series
1370470400000,65,76,13,16,5,Family,Series
1370560400000,68,57,14,25,9,Family,Series
1370565187000,70,77,11,19,17,Family,Series
1370655187000,69,58,3,11,9,Family,Series
1370745187000,67,79,20,18,8,Family,Series
1370835187000,66,68,15,15,20,Family,Series
1370925187000,69,56,17,11,19,Family,Series
1371015187000,67,62,3,12,17,Family,Series
1371105187000,66,64,12,28,4,Family,Series
1371195187000,68,72,16,21,2,Family,Series
1371285187000,68,55,14,27,16,Family,Series
1371375187000,65,77,14,10,20,Family,Series
1371465187000,67,72,12,8,17,Family,Series
1371555187000,67,64,8,29,7,Family,Series
1371645187000,65,64,13,9,19,Family,Series
1371735187000,68,80,6,14,1,Family,Series
1371825187000,68,62,6,1,2,Family,Series
1371915187000,70,56,8,3,9,Family,Series
1372005187000,65,69,4,26,9,Family,Series
1372095187000,65,57,6,19,1,Family,Series
1372185187000,68,70,14,12,6,Family,Series
1372275187000,70,68,8,21,20,Family,Series
1372365187000,69,73,4,14,15,Family,Series
1372455187000,66,74,19,29,3,Family,Series
1372545187000,67,76,16,5,16,Family,Series
1372635187000,67,73,14,1,8,Family,Series
1370044801000,69,55,14,6,17,Family,Series
1370134801000,68,77,5,19,3,Family,Series
1370224801000,69,72,7,21,12,Family,Series
1370314801000,68,69,2,6,14,Family,Series
1370404801000,65,70,15,30,10,Family,Series
1370494801000,67,78,11,5,3,Family,Series
1370584801000,65,77,18,1,17,Family,Series
1370674801000,65,75,11,7,11,Family,Series
1370764801000,70,71,17,24,4,Family,Series
1370854801000,70,60,7,15,13,Family,Series
1370944801000,70,65,2,5,9,Family,Series
1371034801000,65,74,1,30,13,Family,Series
1371124801000,69,79,6,2,9,Family,Series
1371214801000,67,57,1,13,13,Family,Series
1371304801000,70,71,6,2,9,Family,Series
1371394801000,67,77,4,22,12,Family,Series
1371484801000,65,59,19,10,1,Family,Series
1371574801000,65,71,18,17,13,Family,Series
1371664801000,68,66,2,27,2,Family,Series
1371754801000,67,77,6,4,5,Family,Series
1371844801000,65,74,2,1,9,Family,Series
1371934801000,70,77,13,12,12,Family,Series
1372024801000,67,74,15,17,19,Family,Series
1372114801000,69,79,2,22,2,Family,Series
1372119199000,65,69,10,5,16,Family,Series
1372209199000,65,66,4,30,9,Family,Series
1372299199000,69,72,9,23,3,Family,Series
1372389199000,68,78,9,15,19,Family,Series
1372479199000,70,65,1,14,18,Family,Series
1372569199000,68,68,15,19,8,Family,Series
1370067199000,69,72,2,3,16,Family,Series
1370157199000,67,68,3,24,19,Family,Series
1370247199000,70,75,8,22,2,Family,Series
1370337199000,70,64,3,28,15,Family,Series
1370427199000,65,75,12,10,11,Family,Series
1370517199000,66,75,7,3,10,Family,Series
1370607199000,66,69,2,15,13,Family,Series
1370697199000,70,72,20,19,1,Family,Series
1370787199000,69,57,7,1,1,Family,Series
1370877199000,66,74,12,7,13,Family,Series
1370967199000,65,63,16,26,18,Family,Series
1371057199000,69,66,17,3,14,Family,Series
1371147199000,70,70,13,23,3,Family,Series
1371237199000,65,62,14,14,14,Family,Series
1371327199000,67,65,10,23,3,Family,Series
1371417199000,67,58,17,24,15,Family,Series
1371507199000,66,69,9,15,11,Family,Series
1371597199000,67,69,3,7,7,Family,Series
1371602631000,67,66,7,3,15,Family,Series
1371692631000,69,79,8,23,8,Family,Series
1371782631000,67,64,6,23,10,Family,Series
1371872631000,67,64,15,30,19,Family,Series
1371962631000,70,80,12,24,1,Family,Series
1372052631000,67,61,17,7,10,Family,Series
1372142631000,67,55,9,21,18,Family,Series
1372232631000,65,62,6,6,12,Family,Series
1372322631000,70,62,11,1,17,Family,Series
1372412631000,69,55,2,26,16,Family,Series
1372502631000,67,60,6,14,15,Family,Series
1372592631000,69,58,6,5,10,Family,Series
1370090631000,68,76,12,25,8,Family,Series
1370180631000,68,74,3,3,17,Family,Series
1370270631000,70,76,6,17,4,Family,Series
1370360631000,68,57,14,17,5,Family,Series
1370450631000,69,66,9,30,5,Family,Series
1370540631000,70,71,8,4,1,Family,Series
1370630631000,65,71,7,26,16,Family,Series
1370720631000,67,73,2,16,15,Family,Series
1370810631000,69,74,14,18,16,Family,Series
1370900631000,67,73,5,26,2,Family,Series
1370990631000,66,78,9,28,20,Family,Series
1371080631000,68,66,11,7,5,Family,Series
1371082400000,66,61,3,24,6,Family,Series
1371172400000,69,73,14,3,1,Family,Series
1371262400000,69,71,11,2,14,Family,Series
1371352400000,69,71,4,23,2,Family,Series
1371442400000,68,66,18,20,9,Family,Series
1371532400000,66,67,6,20,18,Family,Series
1371622400000,70,74,6,2,20,Family,Series
1371712400000,69,57,14,5,6,Family,Series
1371802400000,66,71,8,6,5,Family,Series
1371892400000,68,67,10,30,14,Family,Series
1371982400000,67,59,8,1,9,Family,Series
1372072400000,70,80,20,17,5,Family,Series
1372162400000,69,71,8,14,6,Family,Series
1372252400000,65,63,20,9,12,Family,Series
1372342400000,67,69,7,13,10,Family,Series
1372432400000,65,66,10,30,17,Family,Series
1372522400000,70,76,11,3,2,Family,Series
1372612400000,66,62,14,26,12,Family,Series
1370110400000,65,66,11,30,1,Family,Series
1370200400000,67,63,19,21,9,Family,Series
1370290400000,67,69,13,2,1,Family,Series
1370380400000,66,63,16,30,19,Family,Series
1370470400000,69,70,5,27,2,Family,Series
1370560400000,66,55,15,11,4,Family,Series
1370565187000,66,77,9,28,8,Family,Series
1370655187000,67,75,14,4,19,Family,Series
1370745187000,69,78,1,15,18,Family,Series
1370835187000,70,78,5,9,12,Family,Series
1370925187000,65,67,11,6,8,Family,Series
1371015187000,67,71,12,13,4,Family,Series
1371105187000,68,62,17,8,1,Family,Series
1371195187000,70,68,14,21,5,Family,Series
1371285187000,66,72,10,29,3,Family,Series
1371375187000,66,71,3,20,19,Family,Series
1371465187000,66,66,9,4,10,Family,Series
1371555187000,69,61,8,7,8,Family,Series
1371645187000,69,66,8,19,13,Family,Series
1371735187000,65,69,15,28,10,Family,Series
1371825187000,69,61,14,12,20,Family,Series
1371915187000,69,67,8,7,1,Family,Series
1372005187000,67,56,2,2,18,Family,Series
1372095187000,68,62,3,6,16,Family,Series
1372185187000,68,71,20,2,3,Family,Series
1372275187000,69,60,16,24,16,Family,Series
1372365187000,67,76,10,15,2,Family,Series
1372455187000,69,55,4,16,8,Family,Series
1372545187000,70,58,6,9,13,Family,Series
1372635187000,67,77,12,14,16,Family,Series
1370044801000,69,58,18,8,12,Family,Series
1370134801000,70,61,20,26,13,Family,Series
1370224801000,68,68,12,1,18,Family,Series
1370314801000,69,69,11,10,2,Family,Series
1370404801000,68,72,20,14,11,Family,Series
1370494801000,66,73,20,26,17,Family,Series
1370584801000,67,69,16,25,14,Family,Series
1370674801000,68,69,2,17,17,Family,Series
1370764801000,67,64,18,19,4,Family,Series
1370854801000,69,79,3,16,14,Family,Series
1370944801000,68,69,3,28,15,Family,Series
1371034801000,66,69,8,22,5,Family,Series
1371124801000,67,71,8,5,13,Family,Series
1371214801000,68,62,14,30,1,Family,Series
1371304801000,65,57,6,13,17,Family,Series
1371394801000,65,74,6,14,9,Family,Series
1371484801000,69,69,14,28,17,Family,Series
1371574801000,65,64,11,4,4,Family,Series
1371664801000,67,64,6,30,8,Family,Series
1371754801000,65,78,14,10,19,Family,Series
1371844801000,67,75,2,22,8,Family,Series
1371934801000,66,56,1,12,17,Family,Series
1372024801000,65,77,13,2,3,Family,Series
1372114801000,65,71,17,14,5,Family,Series
1372119199000,69,56,18,5,13,Family,Series
1372209199000,68,79,12,2,9,Family,Series
1372299199000,68,59,2,22,9,Family,Series
1372389199000,67,75,15,26,15,Family,Series
1372479199000,70,57,11,30,14,Family,Series
1372569199000,65,75,18,13,6,Family,Series
1370067199000,70,56,2,18,3,Family,Series
1370157199000,66,70,13,12,15,Family,Series
1370247199000,68,67,9,30,8,Family,Series
1370337199000,68,55,12,13,3,Family,Series
1370427199000,67,58,17,12,16,Family,Series
1370517199000,68,60,9,17,13,Family,Series
1370607199000,66,56,8,21,13,Family,Series
1370697199000,68,71,16,22,8,Family,Series
1370787199000,68,60,18,7,19,Family,Series
1370877199000,66,59,11,14,13,Family,Series
1370967199000,68,61,8,2,11,Family,Series
1371057199000,70,57,5,10,17,Family,Series
1371147199000,69,72,4,7,18,Family,Series
1371237199000,65,57,10,25,14,Family,Series
1371327199000,69,80,19,13,11,Family,Series
1371417199000,67,78,13,27,4,Family,Series
1371507199000,66,65,15,19,11,Family,Series
1371597199000,70,59,1,16,10,Family,Series
1371602631000,65,58,3,20,1,Family,Series
1371692631000,69,60,19,16,8,Family,Series
1371782631000,68,78,18,6,8,Family,Series
1371872631000,68,65,12,25,17,Family,Series
1371962631000,67,74,9,14,17,Family,Series
1372052631000,69,65,15,27,10,Family,Series
1372142631000,68,68,2,7,12,Family,Series
1372232631000,70,59,19,23,11,Family,Series
1372322631000,69,57,19,23,12,Family,Series
1372412631000,65,68,8,5,7,Family,Series
1372502631000,65,72,16,25,13,Family,Series
1372592631000,66,59,4,1,15,Family,Series
1370090631000,70,74,5,6,6,Family,Series
1370180631000,66,64,12,16,8,Family,Series
1370270631000,70,62,3,29,5,Family,Series
1370360631000,69,60,16,21,10,Family,Series
1370450631000,65,67,15,16,3,Family,Series
1370540631000,67,55,8,20,1,Family,Series
1370630631000,65,59,19,27,19,Family,Series
1370720631000,70,74,12,3,7,Family,Series
1370810631000,68,58,14,13,18,Family,Series
1370900631000,66,60,6,2,16,Family,Series
1370990631000,70,70,7,10,14,Family,Series
1371080631000,70,79,8,22,15,Family,Series
1371082400000,70,55,10,28,13,Family,Series
1371172400000,65,61,7,2,20,Family,Series
1371262400000,69,67,17,21,16,Family,Series
1371352400000,66,79,18,24,6,Family,Series
1371442400000,68,69,9,29,1,Family,Series
1371532400000,70,62,1,29,17,Family,Series
1371622400000,66,61,15,9,6,Family,Series
1371712400000,70,67,3,27,13,Family,Series
1371802400000,65,59,19,15,14,Family,Series
1371892400000,69,68,11,21,9,Family,Series
1371982400000,67,56,20,17,9,Family,Series
1372072400000,69,59,11,17,16,Family,Series
1372162400000,69,58,13,4,9,Family,Series
1372252400000,68,72,6,5,9,Family,Series
1372342400000,68,60,6,29,4,Family,Series
1372432400000,66,61,8,6,13,Family,Series
1372522400000,65,68,9,28,6,Family,Series
1372612400000,65,76,3,11,14,Family,Series
1370110400000,68,64,13,10,1,Family,Series
1370200400000,66,58,19,11,9,Family,Series
1370290400000,65,56,14,24,18,Family,Series
1370380400000,70,58,8,21,14,Family,Series
1370470400000,66,64,7,13,9,Family,Series
1370560400000,65,57,8,5,12,Family,Series
1370565187000,69,71,19,18,12,Family,Series
1370655187000,67,64,20,22,10,Family,Series
1370745187000,66,72,17,26,13,Family,Series
1370835187000,70,65,7,8,18,Family,Series
1370925187000,66,73,13,22,4,Family,Series
1371015187000,68,66,2,15,19,Family,Series
1371105187000,68,76,17,7,11,Family,Series
1371195187000,70,65,4,9,4,Family,Series
1371285187000,69,67,9,14,18,Family,Series
1371375187000,67,71,5,25,4,Family,Series
1371465187000,66,59,4,26,10,Family,Series
1371555187000,65,77,5,28,11,Family,Series
1371645187000,70,59,11,14,10,Family,Series
1371735187000,70,78,9,14,2,Family,Series
1371825187000,65,76,19,9,10,Family,Series
1371915187000,69,73,7,12,13,Family,Series
1372005187000,65,59,16,29,19,Family,Series
1372095187000,67,77,17,19,9,Family,Series
1372185187000,67,55,15,28,15,Family,Series
1372275187000,69,72,6,20,11,Family,Series
1372365187000,70,64,17,7,11,Family,Series
1372455187000,67,61,13,19,6,Family,Series
1372545187000,67,57,16,19,15,Family,Series
1372635187000,69,64,19,18,5,Family,Series
1370047556000,70,66,20,9,19,Family,Series
1370137556000,70,62,3,20,16,Family,Series
1370227556000,69,60,7,26,16,Family,Series
1370317556000,69,77,4,10,5,Family,Series
1370407556000,65,78,13,5,5,Family,Series
1370497556000,66,56,20,26,15,Family,Series
1370587556000,66,78,3,8,11,Family,Series
1370677556000,67,74,4,27,6,Family,Series
1370767556000,69,55,13,15,17,Family,Series
1370857556000,66,59,8,29,5,Family,Series
1370947556000,65,69,9,21,2,Family,Series
1371037556000,65,78,17,22,4,Family,Series
1371127556000,66,68,4,15,13,Family,Series
1371217556000,65,69,7,13,3,Family,Series
1371307556000,68,67,11,18,5,Family,Series
1371397556000,69,68,7,17,20,Family,Series
1371487556000,65,74,5,25,20,Family,Series
1371577556000,69,78,8,8,7,Family,Series
1371667556000,68,56,8,20,10,Family,Series
1371757556000,69,70,9,28,19,Family,Series
1371847556000,68,64,10,6,5,Family,Series
1371937556000,66,60,2,5,12,Family,Series
1372027556000,65,75,16,3,3,Family,Series
1372117556000,70,77,13,28,1,Family,Series
1372121156000,68,74,9,1,11,Family,Series
1372211156000,65,77,16,20,2,Family,Series
1372301156000,67,67,20,3,20,Family,Series
1372391156000,67,73,3,16,20,Family,Series
1372481156000,65,60,18,21,3,Family,Series
1372571156000,67,73,17,8,3,Family,Series
1370069156000,69,57,12,6,19,Family,Series
1370159156000,67,66,1,8,4,Family,Series
1370249156000,69,80,6,22,16,Family,Series
1370339156000,65,67,16,23,5,Family,Series
1370429156000,70,57,19,18,18,Family,Series
1370519156000,68,64,19,27,14,Family,Series
1370609156000,67,65,19,18,2,Family,Series
1370699156000,65,78,2,2,13,Family,Series
1370789156000,68,80,8,14,16,Family,Series
1370879156000,65,76,14,20,14,Family,Series
1370969156000,68,58,3,12,10,Family,Series
1371059156000,69,64,12,13,12,Family,Series
1371149156000,70,55,3,29,4,Family,Series
1371239156000,67,55,13,30,5,Family,Series
1371329156000,65,80,12,15,9,Family,Series
1371419156000,69,70,8,22,13,Family,Series
1371509156000,69,68,13,6,17,Family,Series
1371599156000,69,78,9,30,2,Family,Series
1371602756000,65,75,9,22,12,Family,Series
1371692756000,70,60,2,17,15,Family,Series
1371782756000,67,70,19,13,15,Family,Series
1371872756000,69,78,13,29,2,Family,Series
1371962756000,69,70,5,3,20,Family,Series
1372052756000,68,72,6,5,16,Family,Series
1372142756000,67,62,9,7,17,Family,Series
1372232756000,65,71,20,14,5,Family,Series
1372322756000,67,76,18,29,10,Family,Series
1372412756000,70,68,7,14,20,Family,Series
1372502756000,65,80,10,22,16,Family,Series
1372592756000,68,57,4,11,10,Family,Series
1370090756000,65,74,2,27,9,Family,Series
1370180756000,70,62,14,16,5,Family,Series
1370270756000,69,57,7,2,20,Family,Series
1370360756000,66,70,15,25,16,Family,Series
1370450756000,70,61,18,20,5,Family,Series
1370540756000,65,63,4,28,7,Family,Series
1370630756000,66,62,18,21,17,Family,Series
1370649601000,70,68,11,26,10,Family,Series
1370739601000,70,56,15,15,10,Family,Series
1370829601000,66,73,5,9,17,Family,Series
1370919601000,68,62,9,22,19,Family,Series
1371009601000,66,70,17,25,19,Family,Series
1371099601000,69,63,1,15,16,Family,Series
1371189601000,65,75,13,12,9,Family,Series
1371279601000,65,66,5,14,17,Family,Series
1371369601000,67,58,3,12,11,Family,Series
1371459601000,68,63,17,18,8,Family,Series
1371549601000,67,58,14,11,6,Family,Series
1371639601000,70,74,4,19,3,Family,Series
1371729601000,65,74,18,29,8,Family,Series
1371819601000,70,63,6,22,18,Family,Series
1371909601000,66,77,14,8,5,Family,Series
1371999601000,68,66,10,29,18,Family,Series
1372089601000,68,63,8,19,17,Family,Series
1372179601000,65,69,3,9,18,Family,Series
1372269601000,67,56,1,28,12,Family,Series
1372359601000,66,62,16,6,17,Family,Series
1372449601000,68,77,3,15,15,Family,Series
1372539601000,70,57,11,27,19,Family,Series
1372629601000,69,68,4,20,3,Family,Series
1370127601000,69,79,5,10,15,Family,Series
1370131999000,70,74,2,27,7,Family,Series
1370221999000,69,66,3,15,17,Family,Series
1370311999000,65,62,8,12,18,Family,Series
1370401999000,66,66,13,24,6,Family,Series
1370491999000,67,77,14,11,7,Family,Series
1370581999000,68,64,6,6,1,Family,Series
1370671999000,65,79,3,4,2,Family,Series
1370761999000,67,80,10,10,20,Family,Series
1370851999000,70,77,14,28,4,Family,Series
1370941999000,69,76,17,24,11,Family,Series
1371031999000,65,68,6,18,12,Family,Series
1371121999000,66,62,13,17,9,Family,Series
1371211999000,68,80,4,14,7,Family,Series
1371301999000,67,75,11,23,3,Family,Series
1371391999000,69,73,5,23,5,Family,Series
1371481999000,66,62,6,8,20,Family,Series
1371571999000,70,71,12,1,6,Family,Series
1371661999000,67,69,12,23,18,Family,Series
1371751999000,70,56,11,6,9,Family,Series
1371841999000,68,80,9,1,5,Family,Series
1371931999000,69,62,4,14,18,Family,Series
1372021999000,69,63,9,12,7,Family,Series
1372111999000,70,75,15,9,13,Family,Series
1372201999000,67,55,10,6,2,Family,Series
1372207431000,68,80,15,7,17,Family,Series
1372297431000,70,58,3,28,16,Family,Series
1372387431000,67,71,1,2,15,Family,Series
1372477431000,70,79,5,13,18,Family,Series
1372567431000,67,61,13,22,6,Family,Series
1370065431000,67,75,10,22,15,Family,Series
1370155431000,68,57,12,14,15,Family,Series
1370245431000,69,69,6,15,6,Family,Series
1370335431000,67,61,14,30,10,Family,Series
1370425431000,70,59,12,22,18,Family,Series
1370515431000,65,78,20,24,12,Family,Series
1370605431000,65,65,7,28,5,Family,Series
1370695431000,68,76,12,17,16,Family,Series
1370785431000,65,73,17,24,18,Family,Series
1370875431000,69,59,9,24,13,Family,Series
1370965431000,69,67,15,29,3,Family,Series
1371055431000,68,67,5,17,11,Family,Series
1371145431000,65,77,1,14,14,Family,Series
1371235431000,67,67,20,11,17,Family,Series
1371325431000,70,75,4,9,5,Family,Series
1371415431000,68,67,6,24,16,Family,Series
1371505431000,67,71,3,3,18,Family,Series
1371595431000,68,78,2,4,6,Family,Series
1371685431000,68,61,6,17,6,Family,Series
1371687200000,70,80,13,24,7,Family,Series
1371777200000,68,66,9,21,20,Family,Series
1371867200000,67,63,3,4,13,Family,Series
1371957200000,69,66,7,20,12,Family,Series
1372047200000,67,77,15,24,16,Family,Series
1372137200000,67,69,15,12,2,Family,Series
1372227200000,69,69,1,13,8,Family,Series
1372317200000,65,67,3,10,10,Family,Series
1372407200000,67,73,3,19,7,Family,Series
1372497200000,70,77,6,30,2,Family,Series
1372587200000,69,77,5,7,3,Family,Series
1370085200000,65,65,6,8,12,Family,Series
1370175200000,66,66,17,15,12,Family,Series
1370265200000,66,63,4,18,16,Family,Series
1370355200000,65,64,7,23,13,Family,Series
1370445200000,66,72,12,1,9,Family,Series
1370535200000,65,76,12,28,1,Family,Series
