2013-06-30 23:33:07,67,77,12,14,16
2013-06-01 00:00:01,69,58,18,8,12
2013-06-02 01:00:01,70,61,20,26,13
2013-06-03 02:00:01,68,68,12,1,18
2013-06-04 03:00:01,69,69,11,10,2
2013-06-05 04:00:01,68,72,20,14,11
2013-06-06 05:00:01,66,73,20,26,17
2013-06-07 06:00:01,67,69,16,25,14
2013-06-08 07:00:01,68,69,2,17,17
2013-06-09 08:00:01,67,64,18,19,4
2013-06-10 09:00:01,69,79,3,16,14
2013-06-11 10:00:01,68,69,3,28,15
2013-06-12 11:00:01,66,69,8,22,5
2013-06-13 12:00:01,67,71,8,5,13
2013-06-14 13:00:01,68,62,14,30,1
2013-06-15 14:00:01,65,57,6,13,17
2013-06-16 15:00:01,65,74,6,14,9
2013-06-17 16:00:01,69,69,14,28,17
2013-06-18 17:00:01,65,64,11,4,4
2013-06-19 18:00:01,67,64,6,30,8
2013-06-20 19:00:01,65,78,14,10,19
2013-06-21 20:00:01,67,75,2,22,8
2013-06-22 21:00:01,66,56,1,12,17
2013-06-23 22:00:01,65,77,13,2,3
2013-06-24 23:00:01,65,71,17,14,5
2013-06-25 00:13:19,69,56,18,5,13
2013-06-26 01:13:19,68,79,12,2,9
2013-06-27 02:13:19,68,59,2,22,9
2013-06-28 03:13:19,67,75,15,26,15
2013-06-29 04:13:19,70,57,11,30,14
2013-06-30 05:13:19,65,75,18,13,6
2013-06-01 06:13:19,70,56,2,18,3
2013-06-02 07:13:19,66,70,13,12,15
2013-06-03 08:13:19,68,67,9,30,8
2013-06-04 09:13:19,68,55,12,13,3
2013-06-05 10:13:19,67,58,17,12,16
2013-06-06 11:13:19,68,60,9,17,13
2013-06-07 12:13:19,66,56,8,21,13
2013-06-08 13:13:19,68,71,16,22,8
2013-06-09 14:13:19,68,60,18,7,19
2013-06-10 15:13:19,66,59,11,14,13
2013-06-11 16:13:19,68,61,8,2,11
2013-06-12 17:13:19,70,57,5,10,17
2013-06-13 18:13:19,69,72,4,7,18
2013-06-14 19:13:19,65,57,10,25,14
2013-06-15 20:13:19,69,80,19,13,11
2013-06-16 21:13:19,67,78,13,27,4
2013-06-17 22:13:19,66,65,15,19,11
2013-06-18 23:13:19,70,59,1,16,10
2013-06-19 00:43:51,65,58,3,20,1
2013-06-20 01:43:51,69,60,19,16,8
2013-06-21 02:43:51,68,78,18,6,8
2013-06-22 03:43:51,68,65,12,25,17
2013-06-23 04:43:51,67,74,9,14,17
2013-06-24 05:43:51,69,65,15,27,10
2013-06-25 06:43:51,68,68,2,7,12
2013-06-26 07:43:51,70,59,19,23,11
2013-06-27 08:43:51,69,57,19,23,12
2013-06-28 09:43:51,65,68,8,5,7
2013-06-29 10:43:51,65,72,16,25,13
2013-06-30 11:43:51,66,59,4,1,15
2013-06-01 12:43:51,70,74,5,6,6
2013-06-02 13:43:51,66,64,12,16,8
2013-06-03 14:43:51,70,62,3,29,5
2013-06-04 15:43:51,69,60,16,21,10
2013-06-05 16:43:51,65,67,15,16,3
2013-06-06 17:43:51,67,55,8,20,1
2013-06-07 18:43:51,65,59,19,27,19
2013-06-08 19:43:51,70,74,12,3,7
2013-06-09 20:43:51,68,58,14,13,18
2013-06-10 21:43:51,66,60,6,2,16
2013-06-11 22:43:51,70,70,7,10,14
2013-06-12 23:43:51,70,79,8,22,15
2013-06-13 00:13:20,70,55,10,28,13
2013-06-14 01:13:20,65,61,7,2,20
2013-06-15 02:13:20,69,67,17,21,16
2013-06-16 03:13:20,66,79,18,24,6
2013-06-17 04:13:20,68,69,9,29,1
2013-06-18 05:13:20,70,62,1,29,17
2013-06-19 06:13:20,66,61,15,9,6
2013-06-20 07:13:20,70,67,3,27,13
2013-06-21 08:13:20,65,59,19,15,14
2013-06-22 09:13:20,69,68,11,21,9
2013-06-23 10:13:20,67,56,20,17,9
2013-06-24 11:13:20,69,59,11,17,16
2013-06-25 12:13:20,69,58,13,4,9
2013-06-26 13:13:20,68,72,6,5,9
2013-06-27 14:13:20,68,60,6,29,4
2013-06-28 15:13:20,66,61,8,6,13
2013-06-29 16:13:20,65,68,9,28,6
2013-06-30 17:13:20,65,76,3,11,14
2013-06-01 18:13:20,68,64,13,10,1
2013-06-02 19:13:20,66,58,19,11,9
2013-06-03 20:13:20,65,56,14,24,18
2013-06-04 21:13:20,70,58,8,21,14
2013-06-05 22:13:20,66,64,7,13,9
2013-06-06 23:13:20,65,57,8,5,12
2013-06-07 00:33:07,69,71,19,18,12
2013-06-08 01:33:07,67,64,20,22,10
2013-06-09 02:33:07,66,72,17,26,13
2013-06-10 03:33:07,70,65,7,8,18
2013-06-11 04:33:07,66,73,13,22,4
2013-06-12 05:33:07,68,66,2,15,19
2013-06-13 06:33:07,68,76,17,7,11
2013-06-14 07:33:07,70,65,4,9,4
2013-06-15 08:33:07,69,67,9,14,18
2013-06-16 09:33:07,67,71,5,25,4
2013-06-17 10:33:07,66,59,4,26,10
2013-06-18 11:33:07,65,77,5,28,11
2013-06-19 12:33:07,70,59,11,14,10
2013-06-20 13:33:07,70,78,9,14,2
2013-06-21 14:33:07,65,76,19,9,10
2013-06-22 15:33:07,69,73,7,12,13
2013-06-23 16:33:07,65,59,16,29,19
2013-06-24 17:33:07,67,77,17,19,9
2013-06-25 18:33:07,67,55,15,28,15
2013-06-26 19:33:07,69,72,6,20,11
2013-06-27 20:33:07,70,64,17,7,11
2013-06-28 21:33:07,67,61,13,19,6
2013-06-29 22:33:07,67,57,16,19,15
2013-06-30 23:33:07,69,64,19,18,5
2013-06-01 00:45:56,70,66,20,9,19
2013-06-02 01:45:56,70,62,3,20,16
2013-06-03 02:45:56,69,60,7,26,16
2013-06-04 03:45:56,69,77,4,10,5
2013-06-05 04:45:56,65,78,13,5,5
2013-06-06 05:45:56,66,56,20,26,15
2013-06-07 06:45:56,66,78,3,8,11
2013-06-08 07:45:56,67,74,4,27,6
2013-06-09 08:45:56,69,55,13,15,17
2013-06-10 09:45:56,66,59,8,29,5
2013-06-11 10:45:56,65,69,9,21,2
2013-06-12 11:45:56,65,78,17,22,4
2013-06-13 12:45:56,66,68,4,15,13
2013-06-14 13:45:56,65,69,7,13,3
2013-06-15 14:45:56,68,67,11,18,5
2013-06-16 15:45:56,69,68,7,17,20
2013-06-17 16:45:56,65,74,5,25,20
2013-06-18 17:45:56,69,78,8,8,7
2013-06-19 18:45:56,68,56,8,20,10
2013-06-20 19:45:56,69,70,9,28,19
2013-06-21 20:45:56,68,64,10,6,5
2013-06-22 21:45:56,66,60,2,5,12
2013-06-23 22:45:56,65,75,16,3,3
2013-06-24 23:45:56,70,77,13,28,1
2013-06-25 00:45:56,68,74,9,1,11
2013-06-26 01:45:56,65,77,16,20,2
2013-06-27 02:45:56,67,67,20,3,20
2013-06-28 03:45:56,67,73,3,16,20
2013-06-29 04:45:56,65,60,18,21,3
2013-06-30 05:45:56,67,73,17,8,3
2013-06-01 06:45:56,69,57,12,6,19
2013-06-02 07:45:56,67,66,1,8,4
2013-06-03 08:45:56,69,80,6,22,16
2013-06-04 09:45:56,65,67,16,23,5
2013-06-05 10:45:56,70,57,19,18,18
2013-06-06 11:45:56,68,64,19,27,14
2013-06-07 12:45:56,67,65,19,18,2
2013-06-08 13:45:56,65,78,2,2,13
2013-06-09 14:45:56,68,80,8,14,16
2013-06-10 15:45:56,65,76,14,20,14
2013-06-11 16:45:56,68,58,3,12,10
2013-06-12 17:45:56,69,64,12,13,12
2013-06-13 18:45:56,70,55,3,29,4
2013-06-14 19:45:56,67,55,13,30,5
2013-06-15 20:45:56,65,80,12,15,9
2013-06-16 21:45:56,69,70,8,22,13
2013-06-17 22:45:56,69,68,13,6,17
2013-06-18 23:45:56,69,78,9,30,2
2013-06-19 00:45:56,65,75,9,22,12
2013-06-20 01:45:56,70,60,2,17,15
2013-06-21 02:45:56,67,70,19,13,15
2013-06-22 03:45:56,69,78,13,29,2
2013-06-23 04:45:56,69,70,5,3,20
2013-06-24 05:45:56,68,72,6,5,16
2013-06-25 06:45:56,67,62,9,7,17
2013-06-26 07:45:56,65,71,20,14,5
2013-06-27 08:45:56,67,76,18,29,10
2013-06-28 09:45:56,70,68,7,14,20
2013-06-29 10:45:56,65,80,10,22,16
2013-06-30 11:45:56,68,57,4,11,10
2013-06-01 12:45:56,65,74,2,27,9
2013-06-02 13:45:56,70,62,14,16,5
2013-06-03 14:45:56,69,57,7,2,20
2013-06-04 15:45:56,66,70,15,25,16
2013-06-05 16:45:56,70,61,18,20,5
2013-06-06 17:45:56,65,63,4,28,7
2013-06-07 18:45:56,66,62,18,21,17
2013-06-08 00:00:01,70,68,11,26,10
2013-06-09 01:00:01,70,56,15,15,10
2013-06-10 02:00:01,66,73,5,9,17
2013-06-11 03:00:01,68,62,9,22,19
2013-06-12 04:00:01,66,70,17,25,19
2013-06-13 05:00:01,69,63,1,15,16
2013-06-14 06:00:01,65,75,13,12,9
2013-06-15 07:00:01,65,66,5,14,17
2013-06-16 08:00:01,67,58,3,12,11
2013-06-17 09:00:01,68,63,17,18,8
2013-06-18 10:00:01,67,58,14,11,6
2013-06-19 11:00:01,70,74,4,19,3
2013-06-20 12:00:01,65,74,18,29,8
2013-06-21 13:00:01,70,63,6,22,18
2013-06-22 14:00:01,66,77,14,8,5
2013-06-23 15:00:01,68,66,10,29,18
2013-06-24 16:00:01,68,63,8,19,17
2013-06-25 17:00:01,65,69,3,9,18
2013-06-26 18:00:01,67,56,1,28,12
2013-06-27 19:00:01,66,62,16,6,17
2013-06-28 20:00:01,68,77,3,15,15
2013-06-29 21:00:01,70,57,11,27,19
2013-06-30 22:00:01,69,68,4,20,3
2013-06-01 23:00:01,69,79,5,10,15
2013-06-02 00:13:19,70,74,2,27,7
2013-06-03 01:13:19,69,66,3,15,17
2013-06-04 02:13:19,65,62,8,12,18
2013-06-05 03:13:19,66,66,13,24,6
2013-06-06 04:13:19,67,77,14,11,7
2013-06-07 05:13:19,68,64,6,6,1
2013-06-08 06:13:19,65,79,3,4,2
2013-06-09 07:13:19,67,80,10,10,20
2013-06-10 08:13:19,70,77,14,28,4
2013-06-11 09:13:19,69,76,17,24,11
2013-06-12 10:13:19,65,68,6,18,12
2013-06-13 11:13:19,66,62,13,17,9
2013-06-14 12:13:19,68,80,4,14,7
2013-06-15 13:13:19,67,75,11,23,3
2013-06-16 14:13:19,69,73,5,23,5
2013-06-17 15:13:19,66,62,6,8,20
2013-06-18 16:13:19,70,71,12,1,6
2013-06-19 17:13:19,67,69,12,23,18
2013-06-20 18:13:19,70,56,11,6,9
2013-06-21 19:13:19,68,80,9,1,5
2013-06-22 20:13:19,69,62,4,14,18
2013-06-23 21:13:19,69,63,9,12,7
2013-06-24 22:13:19,70,75,15,9,13
2013-06-25 23:13:19,67,55,10,6,2
2013-06-26 00:43:51,68,80,15,7,17
2013-06-27 01:43:51,70,58,3,28,16
2013-06-28 02:43:51,67,71,1,2,15
2013-06-29 03:43:51,70,79,5,13,18
2013-06-30 04:43:51,67,61,13,22,6
2013-06-01 05:43:51,67,75,10,22,15
2013-06-02 06:43:51,68,57,12,14,15
2013-06-03 07:43:51,69,69,6,15,6
2013-06-04 08:43:51,67,61,14,30,10
2013-06-05 09:43:51,70,59,12,22,18
2013-06-06 10:43:51,65,78,20,24,12
2013-06-07 11:43:51,65,65,7,28,5
2013-06-08 12:43:51,68,76,12,17,16
